product,v_title,v_videoId,v_channelTitle,v_publishTime,v_description,v_thumbnail,c_id,c_parentId,c_author,c_published_at,c_updated_at,c_like_count,c_text
Midsommar (2019) Movie,The Horror of MIDSOMMAR Explained,uC_y4CC2VRM,FilmComicsExplained,2020-10-25T14:03:44Z,"Written and Directed by Ari Aster, Midsommar follows a group of friends who travel to Sweden for a festival that occurs once every ...",https://i.ytimg.com/vi/uC_y4CC2VRM/default.jpg,UgyJgWKOLwhvS9UPSjp4AaABAg,,john51551,2020-10-26T10:52:21Z,2020-10-26T10:52:21Z,4152,This shit makes me think twice about traveling abroad and meeting strangers. Definitely gonna be careful with that shit
Midsommar (2019) Movie,MIDSOMMAR | Official Trailer HD | A24,1Vnghdsjmd0,A24,2019-05-14T13:00:03Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster (Hereditary) ...",https://i.ytimg.com/vi/1Vnghdsjmd0/default.jpg,UgyqEzppgrokDQOvXzV4AaABAg,,youareallscums,2020-07-03T12:42:02Z,2020-07-03T12:42:02Z,4144,Because of this my sister is afraid of swedish people.
Midsommar (2019) Movie,Midsommar (2019) KILL COUNT,uW9fbnLgkpI,Dead Meat,2021-06-18T13:00:33Z,MERCH: http://deadmeatstore.com Buy Midsommar on... DVD ▻ https://amzn.to/3qin2ny BluRay ▻ https://amzn.to/2SmcMOE ...,https://i.ytimg.com/vi/uW9fbnLgkpI/default.jpg,Ugwus5X5ybnOpHLCUjV4AaABAg,,lukes568,2021-08-11T13:42:54Z,2021-08-11T13:42:54Z,4119,"‘Ari Astor wrote midsommar as a way to process the real like breakup he was going through’

His ex watching this: "
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,UgyQVTqL7ZMw2Lq8VbJ4AaABAg,,Gonzonian33,2020-12-23T13:10:12Z,2020-12-23T13:10:12Z,4089,"Horror does not have to be scary. It can be dark, disturbing, shocking, bizarre, it has to make you feel something. Scared can be one of those feelings."
Midsommar (2019) Movie,MIDSOMMAR | Official Trailer HD | A24,1Vnghdsjmd0,A24,2019-05-14T13:00:03Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster (Hereditary) ...",https://i.ytimg.com/vi/1Vnghdsjmd0/default.jpg,UgyahVAeXll6_mD99V94AaABAg,,rimpa4598,2020-06-09T05:46:51Z,2020-06-09T05:46:51Z,4060,I'm here reading comments before watching the movie..
Midsommar (2019) Movie,The Horror of MIDSOMMAR Explained,uC_y4CC2VRM,FilmComicsExplained,2020-10-25T14:03:44Z,"Written and Directed by Ari Aster, Midsommar follows a group of friends who travel to Sweden for a festival that occurs once every ...",https://i.ytimg.com/vi/uC_y4CC2VRM/default.jpg,UgzosLVMxkq4R1-_0K14AaABAg,,verityjohnson5173,2021-09-15T19:18:51Z,2021-09-15T19:18:51Z,4044,"Dani is greeted with "" welcome  home ' while the others just get "" welcome ""."
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,Ugyq1EwEu595NlZE1b14AaABAg.8xkI_46SPHt8xrFqu4BpPg,Ugyq1EwEu595NlZE1b14AaABAg,nandemonai1743,2019-07-26T16:29:47Z,2019-07-26T16:29:47Z,3966,noticed that too... it was weird and I thought she was gonna be treated differently
Midsommar (2019) Movie,MIDSOMMAR | Official Trailer HD | A24,1Vnghdsjmd0,A24,2019-05-14T13:00:03Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster (Hereditary) ...",https://i.ytimg.com/vi/1Vnghdsjmd0/default.jpg,UgxBoq9GDNnh83l-kOR4AaABAg,,lemonade1788,2020-05-04T23:46:05Z,2020-05-04T23:46:05Z,3871,"""What times is it?""
""9pm""
""That can't be right, the sky is blue""


Me: _laughs in midnight sun_"
Midsommar (2019) Movie,That Midsommar scene but it&#39;s even more disturbing,SCDLBLPOzj8,Pepe Rico Piqué,2020-04-06T16:50:55Z,I'm shit doing masks. Watch with headphones for an enhanced horror experience. Watch my The Lighthouse Spongebob video ...,https://i.ytimg.com/vi/SCDLBLPOzj8/default.jpg,UgxPUXhYFfWk05c_Bnl4AaABAg,,melle7017,2020-06-27T00:28:53Z,2020-06-27T00:28:53Z,3820,It’s Christian dancing naked with some weird elve creatures 
Midsommar (2019) Movie,The Horror of MIDSOMMAR Explained,uC_y4CC2VRM,FilmComicsExplained,2020-10-25T14:03:44Z,"Written and Directed by Ari Aster, Midsommar follows a group of friends who travel to Sweden for a festival that occurs once every ...",https://i.ytimg.com/vi/uC_y4CC2VRM/default.jpg,UgxzYr0l3jL_buk4i8J4AaABAg,,scotthorror2519,2020-11-24T01:18:26Z,2020-11-24T01:18:26Z,3705,"the “welcome home” from the old guy (plus his hug and a bunch of other little easter eggs) makes me think it was the plan all along to bring her, and that the elders had astrologically approved her to be Pelle’s “mate”"
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,UgyCiDUeAkxODehumR14AaABAg,,fiona9865,2020-05-01T15:31:07Z,2020-05-01T15:31:07Z,3700,ngl it was kinda weird seeing chidi from the good place in a movie like this
Midsommar (2019) Movie,That Midsommar scene but it&#39;s even more disturbing,SCDLBLPOzj8,Pepe Rico Piqué,2020-04-06T16:50:55Z,I'm shit doing masks. Watch with headphones for an enhanced horror experience. Watch my The Lighthouse Spongebob video ...,https://i.ytimg.com/vi/SCDLBLPOzj8/default.jpg,UgzhmqYVYYRmAKbtoZ14AaABAg.9GAnLALOXK99GBTNSdoOjq,UgzhmqYVYYRmAKbtoZ14AaABAg,bilqissekarinip.8465,2020-11-18T04:08:30Z,2020-11-18T04:08:30Z,3697,"Ever seen some article about this scene, its her boyfriend doing a sex ritual but in more disturbing way (dont know exactly what it is)"
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,Ugw4aVRfCB5srPWd3OZ4AaABAg,,juliasaraiva9146,2020-10-13T04:22:29Z,2020-10-13T04:22:29Z,3685,It's honestly terrifying how many people think that ending was a happy one
Midsommar (2019) Movie,MIDSOMMAR | Official Trailer HD | A24,1Vnghdsjmd0,A24,2019-05-14T13:00:03Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster (Hereditary) ...",https://i.ytimg.com/vi/1Vnghdsjmd0/default.jpg,UgwXkQQ5i0U3s5evC5x4AaABAg,,Falxifer95,2019-05-24T03:46:01Z,2019-06-07T16:50:38Z,3673,"A24: we need a new type of horror movie!
Ari Aster: What if we do a horror movie but all the horrifying stuff happens in broad daylight?
A24: Here's 10 million dollars!"
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,UgzmSk-GlMdSCkoU3Vh4AaABAg,,RachelAnnTaylor,2020-02-16T08:51:32Z,2020-02-16T08:51:32Z,3656,"When Dani was sobbing and the other ladies were yelling with her, it looked like she was giving birth. 
Or at least, a birth was occurring."
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,UgztkSmYI2InWsw7plN4AaABAg,,Ragnarok26,2021-04-08T17:06:19Z,2021-04-08T17:06:19Z,3605,"The part where they're dancing and she starts to understand and speak Swedish was low-key disturbing as hell to me, for some reason."
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,Ugx4PlS93s1KNNgAw5t4AaABAg,,StimuliKing,2020-10-03T16:17:50Z,2020-10-03T16:17:50Z,3587,"The number 9...
Danni sent 9 texts to her parents.
9 people were sacrificed.
When Mike asked about the time, Danni said it was 9pm.
Midsommar has 9 letters...
Weird right?"
Midsommar (2019) Movie,MIDSOMMAR | Official Trailer HD | A24,1Vnghdsjmd0,A24,2019-05-14T13:00:03Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster (Hereditary) ...",https://i.ytimg.com/vi/1Vnghdsjmd0/default.jpg,Ugy5L_fsU5P4wfXhcjl4AaABAg,,littleduckiiee,2019-07-14T21:38:54Z,2019-07-14T21:39:15Z,3580,"coachella: ""we are the best festival to ever happen""
midsommar: *hold my swedish meatballs*"
Midsommar (2019) Movie,MIDSOMMAR | Official Teaser Trailer HD | A24,I0UWIya-O0s,A24,2019-03-05T15:00:02Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster and starring ...",https://i.ytimg.com/vi/I0UWIya-O0s/default.jpg,Ugzh5Qn6Qm2hy-KjeU54AaABAg,,MelanieAnneAhern,2019-03-05T15:15:47Z,2019-03-05T15:15:47Z,3565,Is that “hoh” exhale the new Hereditary tongue click
Midsommar (2019) Movie,Midsommar (2019) KILL COUNT,uW9fbnLgkpI,Dead Meat,2021-06-18T13:00:33Z,MERCH: http://deadmeatstore.com Buy Midsommar on... DVD ▻ https://amzn.to/3qin2ny BluRay ▻ https://amzn.to/2SmcMOE ...,https://i.ytimg.com/vi/uW9fbnLgkpI/default.jpg,UgzAs0dyElbuTWq6wax4AaABAg,,whyphy2213,2021-06-18T13:03:03Z,2021-06-18T13:03:03Z,3427,Finally a kill count we can watch but james can also get paid for his hardwork
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,UgwrYfcPB19V2-Xp-gx4AaABAg,,yolandaponkers1581,2019-07-21T02:30:04Z,2019-07-21T02:30:04Z,3387,"“Hey, what happened to Connie?” 
“Oh, she got sacrificed in Sweden.” 

Dammit, Connie. You had ONE JOB."
Midsommar (2019) Movie,MIDSOMMAR | Official Trailer HD | A24,1Vnghdsjmd0,A24,2019-05-14T13:00:03Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster (Hereditary) ...",https://i.ytimg.com/vi/1Vnghdsjmd0/default.jpg,Ugwff0Fg9O2tCJZB1BF4AaABAg,,Maria-tl9lw,2019-11-16T15:34:35Z,2019-11-16T15:34:35Z,3386,This movie literally felt like a bad acid dream
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,UgynRMfugV96oaTdpWV4AaABAg,,rachelr-j96,2020-10-07T00:06:38Z,2020-10-07T00:18:22Z,3378,One thing I’ve noticed most haven’t mentioned.. That all the non Scandinavian/Northern European looking guests were sacrificed first- you hear one of the elders say ‘we try to keep our bloodlines pure but sometimes we have to bring in outsiders’ .. so Danni and Christian were the only ones really of any use to the cult.
Midsommar (2019) Movie,The Horror of MIDSOMMAR Explained,uC_y4CC2VRM,FilmComicsExplained,2020-10-25T14:03:44Z,"Written and Directed by Ari Aster, Midsommar follows a group of friends who travel to Sweden for a festival that occurs once every ...",https://i.ytimg.com/vi/uC_y4CC2VRM/default.jpg,UgzlBWGz9mwZwE0xf8R4AaABAg,,drzado5763,2020-11-19T09:31:04Z,2020-11-19T09:31:04Z,3355,the scariest part of this movie was naked grandma
Midsommar (2019) Movie,Midsommar (2019) KILL COUNT,uW9fbnLgkpI,Dead Meat,2021-06-18T13:00:33Z,MERCH: http://deadmeatstore.com Buy Midsommar on... DVD ▻ https://amzn.to/3qin2ny BluRay ▻ https://amzn.to/2SmcMOE ...,https://i.ytimg.com/vi/uW9fbnLgkpI/default.jpg,Ugz6JSetXSh3OkYBFyd4AaABAg,,DeadMeat,2021-06-18T12:47:16Z,2021-06-18T12:47:16Z,3254,"Email MOVIE REQUESTS to deadmeatmovies@gmail.com (please don't leave them in the comments!) 
 Support me at https://patreon.com/deadmeatjames for rewards like explicit versions of Kill Counts, full-length commentary tracks, early releases, review videos, and more! 
Check out the DEAD MEAT PODCAST - new episodes every TUESDAY (On hiatus until August!) - at http://deadmeatpod.libsyn.com/ 
Thanks for watching - comment with your favorite joke!"
Midsommar (2019) Movie,MIDSOMMAR | Official Trailer HD | A24,1Vnghdsjmd0,A24,2019-05-14T13:00:03Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster (Hereditary) ...",https://i.ytimg.com/vi/1Vnghdsjmd0/default.jpg,UgzdHNdDa320mPiw-vF4AaABAg,,Xoletta,2020-02-18T18:18:55Z,2020-02-18T18:18:55Z,3144,"The scariest part of the movie is not from a scene, but from the IDEA that you would very innocently agree to go along with someone you consider a friend to a foreign country, not at all knowing exactly where they're taking you or what to expect, and then, after arriving, you realize it's a cult out in the middle of nowhere, and there's no way to escape or call for help. Being someone who's traveled overseas to non-touristy areas, that notion really struck me."
Midsommar (2019) Movie,Midsommar Deleted Scene (Director&#39;s Cut),TScihXPhQGk,Shelly's Creation,2021-05-17T18:13:35Z,"FlorencePugh #AriAster Film: Midsommar (2019) Director: Ari Aster Cast: Florence Pugh, Jack Reynor NO COPYRIGHT ...",https://i.ytimg.com/vi/TScihXPhQGk/default.jpg,Ugz_r8xjygRUIYG0Qpd4AaABAg,,MrYulienskate,2021-05-29T16:49:32Z,2021-05-29T16:55:24Z,3105,"This scene alone is actually very cool. Though, I can understand why they would cut this out, this scene explains a lot of Dani and Christian's relationship, it makes some of the movie's issues too transparent and the audiencie doesn't have much to figure out on their own. Still, it's very interesting."
Midsommar (2019) Movie,Midsommar Deleted Scene (Director&#39;s Cut),TScihXPhQGk,Shelly's Creation,2021-05-17T18:13:35Z,"FlorencePugh #AriAster Film: Midsommar (2019) Director: Ari Aster Cast: Florence Pugh, Jack Reynor NO COPYRIGHT ...",https://i.ytimg.com/vi/TScihXPhQGk/default.jpg,UgwJ-2pDw17b7pU4Ynp4AaABAg,,dennisdoe,2021-05-31T20:13:49Z,2021-05-31T20:13:49Z,3104,"Love this scene because it also gives context how Conny dies, we know she died and we see her dead body at the end with the weight and fir branches and when you see her you clearly see she was drowned because of her skin but this scene gives away that its a tradition too. 

On the relationship side it makes the rift bigger between Danny and Christian, Danny at this point is still sceptical because of the cliff ritual and Christian doesnt want and cant read the room to back off, it gives the last ""smile scene"" more impact. 
Such a good movie."
Midsommar (2019) Movie,Midsommar (2019) KILL COUNT,uW9fbnLgkpI,Dead Meat,2021-06-18T13:00:33Z,MERCH: http://deadmeatstore.com Buy Midsommar on... DVD ▻ https://amzn.to/3qin2ny BluRay ▻ https://amzn.to/2SmcMOE ...,https://i.ytimg.com/vi/uW9fbnLgkpI/default.jpg,UgyZ7UlbgB5ibEBndsh4AaABAg,,ClassicDepravities,2021-07-15T16:45:26Z,2021-07-15T16:45:26Z,3083,"BRUH, i had NO idea that the dude playing christian wasn't american. his accent is FLAWLESS."
Midsommar (2019) Movie,MIDSOMMAR | Official Trailer HD | A24,1Vnghdsjmd0,A24,2019-05-14T13:00:03Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster (Hereditary) ...",https://i.ytimg.com/vi/1Vnghdsjmd0/default.jpg,Ugxqv6USQcoZGmo6pv54AaABAg,,thtcynthia,2020-10-18T22:26:26Z,2020-10-18T22:26:26Z,3067,"""Dude she needs a therapist"" , na I need one after watching this. Jeezus..."
Midsommar (2019) Movie,Midsommar (2019) KILL COUNT,uW9fbnLgkpI,Dead Meat,2021-06-18T13:00:33Z,MERCH: http://deadmeatstore.com Buy Midsommar on... DVD ▻ https://amzn.to/3qin2ny BluRay ▻ https://amzn.to/2SmcMOE ...,https://i.ytimg.com/vi/uW9fbnLgkpI/default.jpg,Ugz_Tg-LT0DQxQ6YhtJ4AaABAg.9PBAN7jmmc39PHlCWnTyTN,Ugz_Tg-LT0DQxQ6YhtJ4AaABAg,Allex1991,2021-07-02T07:31:02Z,2021-07-02T07:31:02Z,3027,"As a Swede, he's lying. Midsommar in Sweden is pretty close to this movie"
Midsommar (2019) Movie,MIDSOMMAR | Official Trailer HD | A24,1Vnghdsjmd0,A24,2019-05-14T13:00:03Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster (Hereditary) ...",https://i.ytimg.com/vi/1Vnghdsjmd0/default.jpg,UgyXndEsFXra91-3e-Z4AaABAg,,bellaskeeter8866,2019-05-21T23:01:48Z,2019-05-21T23:01:48Z,3016,"Is no one gonna talk about the violins? I mean, yeah, sure, the movie looks scary, but the violins just made it go from 70 to 300 REAL QUICK."
Midsommar (2019) Movie,Midsommar (2019) KILL COUNT,uW9fbnLgkpI,Dead Meat,2021-06-18T13:00:33Z,MERCH: http://deadmeatstore.com Buy Midsommar on... DVD ▻ https://amzn.to/3qin2ny BluRay ▻ https://amzn.to/2SmcMOE ...,https://i.ytimg.com/vi/uW9fbnLgkpI/default.jpg,UgwczwfstuAyZjCN1IR4AaABAg,,Mangos156,2021-06-19T00:14:39Z,2021-06-19T00:14:39Z,2983,"The fact that the deaths were off screen in this movie is a good thing, especially when we see their bodies. It gives the viewers a horrifying thought as to how they did all of those things"
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,UgyZypT4woOauProZY94AaABAg,,bruh-qi7ue,2020-03-29T12:58:29Z,2020-03-29T12:58:29Z,2952,"Wtf when they started crying with her I thought they were mocking her, I would be pissed lmao"
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,Ugxj2m6n2hArOHmAQuF4AaABAg,,justbautista721,2020-09-27T06:20:14Z,2020-09-27T06:20:14Z,2942,"I love these types of horror movies. Instead of never ending jump scares like IT 2, they actually made it so the viewers would feel uncomfortable while watching."
Midsommar (2019) Movie,That Midsommar scene but it&#39;s even more disturbing,SCDLBLPOzj8,Pepe Rico Piqué,2020-04-06T16:50:55Z,I'm shit doing masks. Watch with headphones for an enhanced horror experience. Watch my The Lighthouse Spongebob video ...,https://i.ytimg.com/vi/SCDLBLPOzj8/default.jpg,Ugwg8wa-8ZBSv0NDbex4AaABAg,,kaylaball6482,2020-11-15T20:01:05Z,2020-11-15T20:01:05Z,2919,Nothing is more disturbing than the actual scene. Lol Haha
Midsommar (2019) Movie,The Horror of MIDSOMMAR Explained,uC_y4CC2VRM,FilmComicsExplained,2020-10-25T14:03:44Z,"Written and Directed by Ari Aster, Midsommar follows a group of friends who travel to Sweden for a festival that occurs once every ...",https://i.ytimg.com/vi/uC_y4CC2VRM/default.jpg,UgwnksdR0bz-QCCNNHl4AaABAg,,adawg3032,2020-11-23T18:36:50Z,2020-11-23T18:36:50Z,2905,The mating scene with Christian and like 10 girls mimicking the moans of that one redhead is forever burned into my brain 
Midsommar (2019) Movie,Midsommar (2019) Ending Scene [4K],x2ABJAyfVpw,Ian,2020-07-25T06:41:42Z,Midsommar #AriAster #A24 #4K Synopsis: A couple travel to Sweden to visit their friend's rural hometown for its fabled ...,https://i.ytimg.com/vi/x2ABJAyfVpw/default.jpg,UgwM7kuWSS7JRtHz1Xx4AaABAg,,Lach1234,2021-06-24T22:32:04Z,2021-06-24T22:32:04Z,2902,The thesis was NOT worth it. 
Midsommar (2019) Movie,Midsommar Deleted Scene (Director&#39;s Cut),TScihXPhQGk,Shelly's Creation,2021-05-17T18:13:35Z,"FlorencePugh #AriAster Film: Midsommar (2019) Director: Ari Aster Cast: Florence Pugh, Jack Reynor NO COPYRIGHT ...",https://i.ytimg.com/vi/TScihXPhQGk/default.jpg,UgwVVU9Cd1r7e2ZDvPd4AaABAg,,reeseslightning11,2022-01-15T04:17:59Z,2022-01-15T04:17:59Z,2869,"This is one of those scenes that shouldn't be seen on a first watch but definitely on a second. Dani literally gave him an out but he didn't take it and started a fight instead. It also shows how even in her emotional state, her head is on rather tight and straight, which is even more terrifying that she eventually succumbs to the cult."
Midsommar (2019) Movie,Midsommar (2019) KILL COUNT,uW9fbnLgkpI,Dead Meat,2021-06-18T13:00:33Z,MERCH: http://deadmeatstore.com Buy Midsommar on... DVD ▻ https://amzn.to/3qin2ny BluRay ▻ https://amzn.to/2SmcMOE ...,https://i.ytimg.com/vi/uW9fbnLgkpI/default.jpg,UgzhST8w2xOV9KuFD114AaABAg,,KingSkeletor,2021-06-18T13:32:16Z,2021-06-18T13:32:16Z,2869,"I love how James is like ""i dont wanna pass judgment from this fictional murder culture.""  they lied and murdered a bunch of tourists!"
Midsommar (2019) Movie,The Horror of MIDSOMMAR Explained,uC_y4CC2VRM,FilmComicsExplained,2020-10-25T14:03:44Z,"Written and Directed by Ari Aster, Midsommar follows a group of friends who travel to Sweden for a festival that occurs once every ...",https://i.ytimg.com/vi/uC_y4CC2VRM/default.jpg,UgxMEOGcWW6_zNRkhhN4AaABAg,,christophersheppard9354,2021-03-16T16:44:24Z,2021-03-16T16:44:24Z,2806,Frances Pugh should’ve gotten some kind of award for her performance. She covered every range of emotion including tripping out . Can’t wait the see what she does next
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,UgwPtg31PUmTS1JnRDd4AaABAg,,BrockRocket,2020-05-04T05:32:50Z,2020-05-04T05:32:50Z,2778,"My takeaway from this summary: ""Don't piss on the ancestral tree bruh"""
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,UgzScESA8hqV_U2AYh54AaABAg,,laurencurtis1166,2020-12-15T20:07:57Z,2020-12-15T20:07:57Z,2727,I was really upset that NO ONE at the dinner where Christian ate the pube noticed that his drink was a different color. 
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,Ugzh-3oBKHc-ntsZmVF4AaABAg,,Xidane007,2019-09-24T19:47:18Z,2019-09-24T19:47:18Z,2712,"Imagine Pelle telling his children, that's how I met your mother."
Midsommar (2019) Movie,Midsommar (2019) Ending Scene [4K],x2ABJAyfVpw,Ian,2020-07-25T06:41:42Z,Midsommar #AriAster #A24 #4K Synopsis: A couple travel to Sweden to visit their friend's rural hometown for its fabled ...,https://i.ytimg.com/vi/x2ABJAyfVpw/default.jpg,Ugy1QTDQKQpIh_xO0xN4AaABAg,,dezlovecraft5247,2020-09-16T17:38:25Z,2020-09-16T17:38:25Z,2672,"you can even hear the silent screams of Cristian 1:24 brillant, he can't scream but he can see and feel what is goin on. Haunting."
Midsommar (2019) Movie,MIDSOMMAR | Official Teaser Trailer HD | A24,I0UWIya-O0s,A24,2019-03-05T15:00:02Z,"SUBSCRIBE: http://bit.ly/A24subscribe THIS SUMMER, LET THE FESTIVITIES BEGIN. From writer/director Ari Aster and starring ...",https://i.ytimg.com/vi/I0UWIya-O0s/default.jpg,UgwUl3YtH-FbdgKoKgt4AaABAg,,joshmayer6297,2019-05-14T00:09:45Z,2020-07-04T18:26:36Z,2627,"Ari Aster has some weird horror noises.
Hereditary: *cluck*
Misdommar: *hoh*"
Midsommar (2019) Movie,MIDSOMMAR (2019) Story + Ending Explained,3AK0aN1m66s,FoundFlix,2019-07-21T02:00:00Z,"midsommarmovie #endingexplained In Midsommar, writer/director Ari Aster's follow up to Hereditary, a group of college kids ...",https://i.ytimg.com/vi/3AK0aN1m66s/default.jpg,UgwT-vPx7wN4OIVwO2N4AaABAg,,gabrielle3960,2021-04-28T15:06:45Z,2021-04-28T15:07:10Z,2626,"the creepiest thing about this movie is how accurate the drug hallucinations appear to the viewer. I’ve never seen anyone get closer to the real experience, which makes the events horrifying to imagine experiencing them while tripping hard"
Midsommar (2019) Movie,The Horror of MIDSOMMAR Explained,uC_y4CC2VRM,FilmComicsExplained,2020-10-25T14:03:44Z,"Written and Directed by Ari Aster, Midsommar follows a group of friends who travel to Sweden for a festival that occurs once every ...",https://i.ytimg.com/vi/uC_y4CC2VRM/default.jpg,UgwqehuS2wPhQrM7MqR4AaABAg,,The.Nasty.,2020-10-25T18:16:44Z,2020-10-25T18:16:44Z,2611,"“Oh yeah, no I was totally cool with your elders committing unalive on themselves!”

*hurriedly packs bags to escape in the middle of the night*"
Midsommar (2019) Movie,Midsommar (2019) Ending Scene [4K],x2ABJAyfVpw,Ian,2020-07-25T06:41:42Z,Midsommar #AriAster #A24 #4K Synopsis: A couple travel to Sweden to visit their friend's rural hometown for its fabled ...,https://i.ytimg.com/vi/x2ABJAyfVpw/default.jpg,UgzXJuacqbXJjTjh_8B4AaABAg,,UncleJun50,2021-08-04T09:03:59Z,2021-08-04T09:03:59Z,2588,Everyone died in a horrific fashion and the only person who didn't die was brainwashed into joining a cult - this was not a happy ending
